YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 07 17 10  73  5.3  6.7  1.98  7.14  5.94 999 1016.0  25.1  25.8 999.0 99.0
1999 07 17 11  71  5.8  6.9  1.85  7.14  5.79 999 1015.5  25.2  25.8 999.0 99.0
1999 07 17 12  56  5.8  6.9  1.96  7.14  5.99 999 1015.0  24.9  25.8 999.0 99.0
1999 07 17 13  64  5.3  6.5  1.95  6.25  5.89 999 1014.7  25.2  25.8 999.0 99.0
1999 07 17 14  77  4.3  5.1  2.04  7.14  6.23 999 1014.5  25.4  25.8 999.0 99.0
1999 07 17 15  75  4.1  5.4  1.86  6.67  6.20 999 1014.5  25.0  25.8 999.0 99.0
1999 07 17 16  93  3.9  4.8  1.77  8.33  6.21 999 1014.7  24.8  25.8 999.0 99.0
1999 07 17 17  77  3.6  4.7  1.83  7.69  6.42 999 1015.2  24.9  25.8 999.0 99.0
1999 07 17 18  71  2.8  3.7  1.79  7.14  6.14 999 1015.6  24.9  25.8 999.0 99.0
1999 07 17 19  79  4.5  5.5  2.00  7.14  6.44 999 1015.9  25.6  25.8 999.0 99.0
1999 07 17 20  77  5.0  5.8  1.94  8.33  6.51 999 1015.9  25.2  25.8 999.0 99.0
1999 07 17 21  68  5.2  6.1  1.93  6.67  6.43 999 1015.8  25.3  25.9 999.0 99.0
1999 07 17 22  61  4.9  6.1  1.99  7.69  6.36 999 1015.8  25.6  25.9 999.0 99.0
1999 07 17 23  56  4.8  6.7  2.01  7.14  6.38 999 1015.6  25.3  26.0 999.0 99.0
1999 07 18 00  43  5.0  6.4  1.98  7.14  6.38 999 1015.2  25.8  26.1 999.0 99.0
1999 07 18 01  53  5.1  6.3  1.85  6.67  6.32 999 1014.9  25.2  26.1 999.0 99.0
1999 07 18 02  72  6.3  7.6  1.83  7.14  6.26 999 1014.4  25.8  26.1 999.0 99.0
1999 07 18 03  78  6.1  7.1  1.91  7.69  6.15 999 1014.3  25.7  26.1 999.0 99.0
1999 07 18 04  85  5.7  6.9  1.85  8.33  6.17 999 1014.4  25.5  26.0 999.0 99.0
1999 07 18 05  85  5.4  6.6  2.14  7.14  6.39 999 1014.8  25.2  26.0 999.0 99.0
1999 07 18 06  89  6.1  7.4  1.92  7.69  6.19 999 1015.0  25.5  26.0 999.0 99.0
1999 07 18 07  80  5.7  7.3  1.93  7.69  6.34 999 1015.5  25.6  25.9 999.0 99.0
1999 07 18 08  71  5.1  6.1  1.81  7.69  6.12 999 1016.0  25.2  25.9 999.0 99.0
1999 07 18 09  63  7.8  9.4  1.79  6.67  5.97 999 1016.2  25.5  25.9 999.0 99.0
1999 07 18 10  67  7.6  9.6  1.78  7.69  5.81 999 1016.2  25.4  25.9 999.0 99.0
1999 07 18 11  60  7.7  9.3  1.99 12.50  6.03 999 1015.8  25.5  25.9 999.0 99.0
1999 07 18 12  74  7.0  9.0  1.88  7.14  5.67 999 1015.2  25.4  25.9 999.0 99.0
1999 07 18 13  90  6.1  7.5  2.05  7.69  6.18 999 1014.9  25.3  25.9 999.0 99.0
1999 07 18 14  81  7.2  8.4  2.01  9.09  6.16 999 1014.7  25.1  25.9 999.0 99.0
1999 07 18 15  77  6.4  7.5  2.03  7.14  6.08 999 1014.7  25.2  25.8 999.0 99.0
1999 07 18 16  77  7.4  8.5  1.81  7.69  5.90 999 1014.8  25.2  25.8 999.0 99.0
1999 07 18 17  77  7.3  8.7  1.98  8.33  6.09 999 1015.4  25.2  25.8 999.0 99.0
1999 07 18 18  85  6.5  8.0  2.12  7.14  6.08 999 1015.9  24.7  25.9 999.0 99.0
1999 07 18 19  75  7.3  8.4  2.04  6.67  6.23 999 1016.2  25.3  25.8 999.0 99.0
1999 07 18 20  94  6.8  8.1  2.05  7.14  6.13 999 1016.3  25.6  25.9 999.0 99.0
1999 07 18 21  98  5.0  5.9  1.91  7.14  6.15 999 1016.3  25.4  25.9 999.0 99.0
1999 07 18 22  91  5.2  6.8  1.90  7.69  6.13 999 1016.1  24.3  26.0 999.0 99.0
1999 07 18 23  85  6.1  7.2  2.01  7.14  6.23 999 1015.7  25.4  26.0 999.0 99.0
1999 07 19 00  94  5.3  6.1  1.93  7.69  6.19 999 1015.5  25.4  26.0 999.0 99.0
1999 07 19 01  97  4.8  6.1  2.04  7.14  6.16 999 1014.9  25.3  26.0 999.0 99.0
1999 07 19 02  90  4.7  6.0  2.06  7.14  6.20 999 1014.6  25.3  26.0 999.0 99.0
1999 07 19 03 100  4.1  4.9  2.01  7.14  6.26 999 1014.4  25.5  26.1 999.0 99.0
1999 07 19 04  81  6.3  7.9  1.94  7.14  6.23 999 1014.3  25.7  26.0 999.0 99.0
1999 07 19 05  75  5.7  6.9  2.08  7.14  6.21 999 1014.5  25.6  26.0 999.0 99.0
1999 07 19 06  73  6.7  7.9  1.99  7.14  6.02 999 1015.0  25.4  25.9 999.0 99.0
1999 07 19 07  84  6.8  8.4  2.18  7.14  6.31 999 1015.6  25.4  25.9 999.0 99.0
1999 07 19 08  78  8.1  9.7 99.00 99.00 99.00 999 1015.8  25.3  25.9 999.0 99.0
1999 07 19 09  76  8.3  9.7  2.24  7.69  6.19 999 1016.1  25.4  25.9 999.0 99.0
1999 07 19 10  64  8.1  9.8  2.17  7.69  5.96 999 1016.0  25.4  25.9 999.0 99.0
1999 07 19 11  75  7.5  9.1  2.25  7.14  6.09 999 1015.7  25.7  25.9 999.0 99.0
1999 07 19 12  70  7.7  9.2  2.17  7.69  6.25 999 1015.1  25.5  25.9 999.0 99.0
1999 07 19 13  72  6.7  8.5  2.05  6.67  5.97 999 1015.0  25.2  25.9 999.0 99.0
1999 07 19 14  65  8.2  9.4  2.03  6.67  6.03 999 1014.9  25.3  25.9 999.0 99.0
1999 07 19 15  88  6.5  7.7  1.97  7.14  5.84 999 1015.1  25.2  25.9 999.0 99.0
1999 07 19 16  80  6.1  7.6  1.98  7.14  5.82 999 1015.5  25.1  25.8 999.0 99.0
1999 07 19 17  81  6.7  7.6  1.95  7.69  6.12 999 1015.8  25.3  25.9 999.0 99.0
1999 07 19 18  73  6.6  7.5  2.04  7.14  6.11 999 1016.5  25.4  25.8 999.0 99.0
1999 07 19 19  74  5.8  7.1  1.92  7.14  6.15 999 1016.8  25.5  25.8 999.0 99.0
1999 07 19 20  77  6.5  7.3  2.05  8.33  6.20 999 1016.9  25.5  25.9 999.0 99.0
1999 07 19 21  73  6.8  8.5  2.07  7.14  6.25 999 1016.9  26.0  25.9 999.0 99.0
1999 07 19 22  68  7.2  8.2  1.92  6.67  6.07 999 1016.6  25.6  25.9 999.0 99.0
1999 07 19 23  73  7.2  8.7  2.19  7.14  6.31 999 1016.0  25.7  26.0 999.0 99.0
1999 07 20 00  74  6.6  8.1  2.10  7.69  5.97 999 1015.7  25.8  26.0 999.0 99.0
1999 07 20 01  61  6.1  7.5  2.09  7.14  6.04 999 1015.1  25.8  26.0 999.0 99.0
1999 07 20 02  57  6.2  7.6  2.06  7.14  6.03 999 1014.8  25.8  26.1 999.0 99.0
1999 07 20 03  65  6.6  7.8  2.13  7.69  6.25 999 1014.4  25.8  26.1 999.0 99.0
1999 07 20 04  62  6.2  7.5  2.14  6.67  6.18 999 1014.3  25.9  26.1 999.0 99.0
1999 07 20 05  61  6.6  7.7  2.17  6.67  6.07 999 1014.8  25.5  26.0 999.0 99.0
1999 07 20 06  66  6.3  7.4  2.15  8.33  6.20 999 1015.2  25.5  26.0 999.0 99.0
1999 07 20 07  74  6.9  7.9  2.34  7.14  6.25 999 1015.6  25.3  26.0 999.0 99.0
1999 07 20 08  71  5.9  7.1  2.10  7.14  6.17 999 1015.9  25.0  26.0 999.0 99.0
1999 07 20 09  70  6.0  7.1  2.22  8.33  6.34 999 1016.3  25.3  26.0 999.0 99.0
1999 07 20 10  61  5.2  6.4  2.03  7.69  6.18 999 1016.3  25.6  26.0 999.0 99.0
1999 07 20 11  64  5.4  6.3  1.90  7.14  6.12 999 1016.2  25.5  26.0 999.0 99.0
1999 07 20 12  57  4.6  5.8  2.01  7.69  6.40 999 1015.5  25.6  26.0 999.0 99.0
1999 07 20 13  61  3.9  5.0  1.89  9.09  6.37 999 1014.9  25.3  25.9 999.0 99.0
1999 07 20 14  58  4.4  5.3  1.87  7.69  6.43 999 1014.8  25.3  25.9 999.0 99.0
1999 07 20 15  43  4.9  5.9  1.82  7.14  6.38 999 1014.7  25.3  25.9 999.0 99.0
1999 07 20 16  36  5.6  6.7  1.86  8.33  6.34 999 1014.8  24.9  25.9 999.0 99.0
1999 07 20 17  58  5.0  5.8  1.81  8.33  6.18 999 1015.5  25.5  25.9 999.0 99.0
1999 07 20 18  65  4.2  5.1  1.87  6.25  6.09 999 1016.0  25.4  25.9 999.0 99.0
1999 07 20 19  77  4.8  5.7  1.86  9.09  6.18 999 1016.3  25.6  25.9 999.0 99.0
1999 07 20 20  72  4.3  5.4  1.81  9.09  6.37 999 1016.5  25.6  25.9 999.0 99.0
1999 07 20 21  93  5.6  6.6  1.79  9.09  6.38 999 1016.4  25.8  26.0 999.0 99.0
1999 07 20 22 103  6.0  7.1  1.76  9.09  6.28 999 1016.1  26.2  26.0 999.0 99.0
1999 07 20 23 102  5.2  5.9  1.89  7.69  6.35 999 1016.0  26.0  26.1 999.0 99.0
1999 07 21 00 100  4.7  5.7  1.78  9.09  6.55 999 1015.8  25.8  26.2 999.0 99.0
1999 07 21 01 100  5.5  6.4  1.77  8.33  6.24 999 1015.5  26.0  26.3 999.0 99.0
1999 07 21 02  95  5.7  6.9  1.73  7.69  6.19 999 1015.4  26.2  26.3 999.0 99.0
1999 07 21 03  93  6.0  7.1  1.86  9.09  6.25 999 1015.3  26.2  26.2 999.0 99.0
1999 07 21 04  95  5.8  6.9  1.94 10.00  6.43 999 1015.4  25.9  26.2 999.0 99.0
1999 07 21 05  93  5.8  7.0  1.88 10.00  6.26 999 1015.8  25.9  26.1 999.0 99.0
1999 07 21 06  85  5.2  6.6  1.98  9.09  6.54 999 1016.3  25.9  26.1 999.0 99.0
1999 07 21 07  75  7.3  8.7  1.88  9.09  6.35 999 1016.6  26.0  26.1 999.0 99.0
1999 07 21 08  77  7.7  8.5  1.85  9.09  6.15 999 1016.9  25.9  26.0 999.0 99.0
1999 07 21 09  78  7.2  8.8  1.95 10.00  6.22 999 1017.3  25.9  26.0 999.0 99.0
1999 07 21 10  78  7.7  9.0  1.93  9.09  6.23 999 1017.1  25.7  26.0 999.0 99.0
1999 07 21 11  67  7.0  8.3  2.04  9.09  6.42 999 1016.8  25.5  26.0 999.0 99.0
1999 07 21 12  59  6.3  7.4  2.11 10.00  6.44 999 1016.3  25.5  26.0 999.0 99.0
1999 07 21 13  57  5.7  7.4  2.17  9.09  6.49 999 1015.7  25.6  26.0 999.0 99.0
1999 07 21 14  68  6.0  6.8  2.18  9.09  6.45 999 1015.4  25.3  26.0 999.0 99.0
1999 07 21 15  63  5.3  6.7  2.16  6.67  6.51 999 1015.5  25.7  26.0 999.0 99.0
1999 07 21 16  73  5.7  6.7  2.24  9.09  6.73 999 1015.5  25.4  26.0 999.0 99.0
1999 07 21 17  65  7.4  8.8  2.33  9.09  6.50 999 1015.9  25.9  26.0 999.0 99.0
1999 07 21 18  47  6.7  8.4  2.14  8.33  6.12 999 1016.3  26.0  26.0 999.0 99.0
1999 07 21 19  55  6.7  8.1  2.14  9.09  6.22 999 1016.8  25.9  26.0 999.0 99.0
1999 07 21 20  65  7.4  8.5  2.18  9.09  6.19 999 1016.6  26.1  26.0 999.0 99.0
1999 07 21 21  60  7.9  9.7  2.25  9.09  6.42 999 1016.0  25.9  26.1 999.0 99.0
1999 07 21 22  63  8.4 10.0  2.05  8.33  5.78 999 1015.8  26.3  26.0 999.0 99.0
1999 07 21 23  68  7.4  8.6  2.14  8.33  6.04 999 1015.3  25.8  26.1 999.0 99.0
1999 07 22 00  90  6.6  8.1  2.10  6.67  5.83 999 1014.8  26.0  26.1 999.0 99.0
1999 07 22 01  80  6.3  7.5  2.33  7.14  6.30 999 1014.6  26.6  26.1 999.0 99.0
1999 07 22 02  61  7.7  9.2  2.29  6.67  6.17 999 1014.2  25.9  26.1 999.0 99.0
1999 07 22 03  64  6.6  8.1  2.29  6.67  6.18 999 1014.3  25.8  26.1 999.0 99.0
1999 07 22 04  60  7.9  9.7  2.43  7.14  6.23 999 1014.3  26.3  26.1 999.0 99.0
1999 07 22 05  64  7.6  9.0  2.44  6.67  6.29 999 1014.9  26.2  26.1 999.0 99.0
1999 07 22 06  67  7.6  9.3  2.46  7.69  6.09 999 1015.6  25.9  26.1 999.0 99.0
1999 07 22 07  70  5.7  6.8  2.50  7.14  6.56 999 1016.6  26.0  26.0 999.0 99.0
1999 07 22 08  54  5.6  7.5  2.29  7.14  6.08 999 1017.3  25.6  26.0 999.0 99.0
1999 07 22 09  64  6.4  7.3  2.35  7.69  6.29 999 1017.7  25.8  26.1 999.0 99.0
1999 07 22 10  65  4.9  5.9  2.36  7.69  6.40 999 1017.9  25.5  26.1 999.0 99.0
1999 07 22 11  62  5.5  6.3  2.32  7.69  6.40 999 1017.5  25.8  26.0 999.0 99.0
1999 07 22 12  45  4.9  5.9  2.24  7.14  6.39 999 1016.9  25.6  26.0 999.0 99.0
1999 07 22 13  39  4.5  5.5  2.27  8.33  6.97 999 1016.7  25.1  26.0 999.0 99.0
1999 07 22 14  38  5.6  6.4  2.33  7.69  6.85 999 1016.3  25.3  26.0 999.0 99.0
1999 07 22 15  31  5.2  6.3  2.05  8.33  6.31 999 1016.5  25.6  26.0 999.0 99.0
1999 07 22 16  22  4.9  6.1  2.09  8.33  6.61 999 1016.4  25.7  26.0 999.0 99.0
1999 07 22 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 22 18  37  5.4  6.5  2.43  8.33  6.92 999 1017.7  25.6  26.0 999.0 99.0
1999 07 22 19  42  5.3  6.2  2.29  8.33  6.72 999 1017.9  26.2  26.0 999.0 99.0
1999 07 22 20  20  6.9  8.2  2.50  7.69  6.71 999 1018.0  26.0  26.0 999.0 99.0
1999 07 22 21  40  6.1  7.1  2.34  8.33  6.35 999 1017.7  26.0  26.1 999.0 99.0
1999 07 22 22  51  6.6  7.9  2.46  8.33  6.41 999 1017.4  26.0  26.1 999.0 99.0
1999 07 22 23  51  7.0  8.4  2.47  7.69  6.40 999 1016.8  25.9  26.1 999.0 99.0
1999 07 23 00  39  8.4 10.5  2.38  7.69  6.13 999 1016.3  25.6  26.2 999.0 99.0
1999 07 23 01  44  7.9  9.0  2.32  8.33  6.12 999 1015.7  25.7  26.2 999.0 99.0
1999 07 23 02  46  9.1 10.7  2.31  7.69  5.89 999 1015.2  25.8  26.2 999.0 99.0
1999 07 23 03  44  8.9 10.1  2.38  8.33  6.05 999 1015.0  25.8  26.2 999.0 99.0
1999 07 23 04  44  7.8  9.1  2.22  7.69  5.76 999 1015.5  26.2  26.2 999.0 99.0
1999 07 23 05  56  7.3  8.6  2.24  7.69  5.86 999 1015.7  25.3  26.1 999.0 99.0
1999 07 23 06  41  7.9  9.4  2.32  8.33  6.10 999 1016.0  25.6  26.1 999.0 99.0
1999 07 23 07  47  8.1  9.7  2.38  7.69  6.13 999 1016.3  25.5  26.1 999.0 99.0
1999 07 23 08  42  8.6  9.7  2.37  7.69  5.94 999 1016.6  25.2  26.1 999.0 99.0
1999 07 23 09  44  8.6 10.1  2.44  7.69  6.08 999 1017.0  25.2  26.1 999.0 99.0
1999 07 23 10  51  7.8  9.2  2.16  7.69  5.77 999 1016.9  25.7  26.1 999.0 99.0
1999 07 23 11  51  7.5  8.9  2.22  8.33  5.94 999 1016.3  25.1  26.1 999.0 99.0
1999 07 23 12  57  7.1  8.5  2.22  7.14  6.13 999 1016.0  25.3  26.0 999.0 99.0
1999 07 23 13  42  6.4  7.6  2.30  7.69  6.12 999 1015.5  25.0  26.1 999.0 99.0
1999 07 23 14  34  4.6  5.7  2.28  7.69  6.21 999 1015.2  24.6  26.0 999.0 99.0
1999 07 23 15  39  8.1  9.3  2.16  7.69  5.92 999 1015.0  24.2  26.0 999.0 99.0
1999 07 23 16  33  8.4  9.7  2.29  7.69  5.84 999 1015.5  23.9  26.0 999.0 99.0
1999 07 23 17  41  8.8 11.5  2.29  7.69  5.92 999 1016.1  22.9  26.0 999.0 99.0
1999 07 23 18  54  8.8 10.7  2.34  7.69  6.01 999 1016.8  24.7  26.0 999.0 99.0
1999 07 23 19  50  7.8  9.5  2.54  7.69  6.07 999 1017.0  24.9  26.0 999.0 99.0
1999 07 23 20  53  8.5  9.7  2.33  7.69  5.90 999 1017.2  25.8  26.1 999.0 99.0
1999 07 23 21  46  7.9  9.3  2.48  7.69  6.28 999 1017.1  25.3  26.1 999.0 99.0
1999 07 23 22  47  7.9  9.5  2.55  7.69  6.10 999 1016.7  25.2  26.1 999.0 99.0
1999 07 23 23  51  7.8  9.0  2.43  7.69  6.14 999 1016.1  25.8  26.1 999.0 99.0
1999 07 24 00  50  7.3  8.9  2.25  7.69  6.19 999 1015.6  25.7  26.2 999.0 99.0
1999 07 24 01  42  8.7 10.3  2.56  7.69  6.18 999 1014.7  25.7  26.2 999.0 99.0
1999 07 24 02  41  8.7  9.7  2.40  7.14  6.07 999 1014.7  25.6  26.1 999.0 99.0
1999 07 24 03  41  8.3 10.1  2.28  7.69  6.08 999 1014.4  25.9  26.2 999.0 99.0
1999 07 24 04  40  8.1  9.8  2.40  7.14  6.12 999 1014.4  25.6  26.2 999.0 99.0
1999 07 24 05  50  7.1  8.7  2.31  7.14  5.91 999 1014.8  25.5  26.1 999.0 99.0
1999 07 24 06  51  7.2  8.3  2.28  7.69  5.97 999 1015.3  25.6  26.1 999.0 99.0
1999 07 24 07  46  5.7  6.9  2.31  8.33  6.14 999 1016.1  25.4  26.1 999.0 99.0
1999 07 24 08  59  5.7  7.1  2.24  7.69  6.19 999 1016.5  25.6  26.0 999.0 99.0
1999 07 24 09  64  5.5  7.0  2.11  8.33  6.03 999 1016.8  25.6  26.0 999.0 99.0
1999 07 24 10  64  5.2  6.6  2.08  7.69  6.12 999 1016.6  25.5  26.0 999.0 99.0
1999 07 24 11  62  5.8  6.7  2.20  7.69  6.18 999 1016.1  25.3  26.0 999.0 99.0
1999 07 24 12  68  6.5  8.5  2.19  7.69  6.17 999 1015.5  23.9  26.0 999.0 99.0
1999 07 24 13  97  4.3  5.4  2.22  7.69  6.49 999 1015.1  24.3  26.0 999.0 99.0
1999 07 24 14   6  5.7  6.7  2.13  7.69  6.01 999 1014.7  23.1  26.0 999.0 99.0
1999 07 24 15 350  4.2  5.5  1.98  7.69  6.15 999 1014.7  23.9  26.0 999.0 99.0
1999 07 24 16  32  7.5  8.7  2.01  7.69  6.21 999 1014.9  22.8  26.0 999.0 99.0
1999 07 24 17  67  1.3  2.3  2.00  7.14  6.38 999 1015.5  22.6  26.0 999.0 99.0
1999 07 24 18  53  1.7  2.7  2.07  7.69  6.60 999 1015.9  23.7  26.0 999.0 99.0
1999 07 24 19   2  1.0  3.0  2.20  7.69  6.52 999 1016.3  23.5  26.0 999.0 99.0
1999 07 24 20 147  4.9  5.9  2.16  7.14  6.27 999 1016.1  22.6  26.0 999.0 99.0
1999 07 24 21 167  3.5  4.3  2.13  8.33  6.34 999 1016.0  22.8  26.1 999.0 99.0
1999 07 24 22 117   .9  1.7  2.14  7.69  6.42 999 1016.0  24.2  26.2 999.0 99.0
1999 07 24 23  85  2.3  3.5  2.27  7.69  6.54 999 1015.7  25.1  26.4 999.0 99.0
1999 07 25 00  69  8.7 10.2  2.41  7.69  6.01 999 1015.3  23.0  26.1 999.0 99.0
1999 07 25 01  90  4.8  5.8  2.48  7.69  6.24 999 1014.7  24.4  26.2 999.0 99.0
1999 07 25 02  75  5.8  6.9  2.08  7.69  6.09 999 1014.4  25.3  26.2 999.0 99.0
1999 07 25 03 111  7.6  9.9  2.08  7.69  6.18 999 1014.0  24.9  26.1 999.0 99.0
1999 07 25 04  98  5.9  6.8  2.02  7.14  5.88 999 1013.8  24.0  26.1 999.0 99.0
1999 07 25 05 102  5.7  8.4  2.00  7.69  6.17 999 1014.2  24.7  26.1 999.0 99.0
1999 07 25 06 109  8.3  9.5  2.06  7.69  6.07 999 1014.8  24.4  26.1 999.0 99.0
1999 07 25 07  86  6.4  7.9  2.07  8.33  6.12 999 1015.5  25.2  26.0 999.0 99.0
1999 07 25 08  80  5.4  6.6  2.03  8.33  6.00 999 1015.7  25.0  26.1 999.0 99.0
1999 07 25 09  94  5.4  6.5  1.78  8.33  5.95 999 1016.2  25.2  26.1 999.0 99.0
1999 07 25 10 113  6.1  7.6 99.00 99.00 99.00 999 1016.2  25.6  26.1 999.0 99.0
1999 07 25 11 104  7.0  8.4  1.80  7.14  6.02 999 1015.9  25.2  26.0 999.0 99.0
1999 07 25 12 111  7.1  8.3  1.92  7.69  6.02 999 1015.3  25.1  26.0 999.0 99.0
1999 07 25 13 122  6.8  8.6  1.92  7.14  5.89 999 1014.8  25.1  26.0 999.0 99.0
1999 07 25 14 112  6.3  8.1  1.82  8.33  5.97 999 1014.7  25.3  26.0 999.0 99.0
1999 07 25 15 111  6.6  7.7  1.98  7.69  6.17 999 1014.7  25.2  26.0 999.0 99.0
1999 07 25 16 108  6.2  7.5  1.86  8.33  6.03 999 1015.2  25.6  26.0 999.0 99.0
1999 07 25 17  87  6.1  7.2  1.83  7.69  6.08 999 1015.7  25.5  26.0 999.0 99.0
1999 07 25 18  80  6.3  7.7  2.00  7.14  6.34 999 1016.1  25.6  26.0 999.0 99.0
1999 07 25 19  84  5.8  7.1  1.76  9.09  5.99 999 1016.5  25.6  26.0 999.0 99.0
1999 07 25 20  95  5.9  6.9  1.90  7.14  5.96 999 1016.5  25.9  26.0 999.0 99.0
1999 07 25 21  81  7.3  8.6  1.85  7.69  5.98 999 1016.3  26.0  26.1 999.0 99.0
1999 07 25 22  85  7.2  8.3  2.02  7.69  6.01 999 1016.0  25.7  26.1 999.0 99.0
1999 07 25 23  76  5.3  6.4  1.98  8.33  5.94 999 1015.6  25.9  26.1 999.0 99.0
1999 07 26 00  84  6.4  7.7  1.99  8.33  6.34 999 1015.4  26.0  26.2 999.0 99.0
1999 07 26 01  78  4.0  5.1  1.94  8.33  6.33 999 1014.7  25.8  26.2 999.0 99.0
1999 07 26 02  76  4.8  5.8  1.82  7.69  6.13 999 1014.5  25.7  26.3 999.0 99.0
1999 07 26 03  76  5.2  6.1  1.88  7.14  6.07 999 1014.4  25.9  26.3 999.0 99.0
1999 07 26 04  64  5.8  7.3  1.88  8.33  6.05 999 1014.7  26.3  26.3 999.0 99.0
1999 07 26 05  59  6.2  7.3  1.91  7.14  6.07 999 1015.1  25.6  26.3 999.0 99.0
1999 07 26 06  57  6.6  7.7  1.96  7.69  6.15 999 1015.7  25.7  26.2 999.0 99.0
1999 07 26 07  53  7.2  8.5  1.94  7.69  5.98 999 1016.5  26.2  26.2 999.0 99.0
1999 07 26 08  53  6.3  7.3 99.00 99.00 99.00 999 1017.1  26.0  26.1 999.0 99.0
1999 07 26 09  55  7.1  8.5  1.88  8.33  5.84 999 1017.6  25.7  26.1 999.0 99.0
1999 07 26 10  46  7.0  8.3  1.87  8.33  5.91 999 1017.4  25.7  26.1 999.0 99.0
1999 07 26 11  47  7.4  8.7 99.00 99.00 99.00 999 1017.1  25.6  26.1 999.0 99.0
1999 07 26 12  35  7.6  8.9  1.90  8.33  5.81 999 1016.2  25.8  26.1 999.0 99.0
1999 07 26 13  44  7.0  8.1  2.10  8.33  5.94 999 1015.5  25.7  26.1 999.0 99.0
1999 07 26 14  59  6.8  8.2  1.96  7.69  5.76 999 1015.5  25.7  26.1 999.0 99.0
1999 07 26 15  68  6.3  7.5  2.00  8.33  5.99 999 1015.5  25.8  26.1 999.0 99.0
1999 07 26 16  68  5.5  7.0  1.85  8.33  5.83 999 1015.6  25.7  26.0 999.0 99.0
1999 07 26 17  61  6.8  7.7  1.84  7.69  5.91 999 1015.8  25.8  26.0 999.0 99.0
1999 07 26 18  53  7.2  8.6  2.03  9.09  6.02 999 1016.5  26.1  26.1 999.0 99.0
1999 07 26 19  52  7.6  9.7  1.87  9.09  5.64 999 1016.8  26.3  26.1 999.0 99.0
1999 07 26 20  47  7.3  8.7  1.93  8.33  5.81 999 1016.9  26.1  26.1 999.0 99.0
1999 07 26 21  40  6.4  7.7  2.07  8.33  5.95 999 1016.6  26.3  26.1 999.0 99.0
1999 07 26 22  52  8.0  9.3  2.02  8.33  5.78 999 1016.3  26.0  26.2 999.0 99.0
1999 07 26 23  85  7.4  9.2  2.24  8.33  6.16 999 1016.0  26.0  26.2 999.0 99.0
1999 07 27 00  95  6.3  7.1  2.35  8.33  6.14 999 1015.5  26.4  26.3 999.0 99.0
1999 07 27 01  78  5.7  6.7  2.14  8.33  6.10 999 1015.2  26.1  26.3 999.0 99.0
1999 07 27 02  67  5.4  6.4  2.30  8.33  6.43 999 1014.7  26.2  26.4 999.0 99.0
1999 07 27 03  40  6.2  8.0  2.09  8.33  6.12 999 1014.4  26.6  26.4 999.0 99.0
1999 07 27 04  44  7.8  9.3  2.27  7.69  5.96 999 1014.4  26.2  26.3 999.0 99.0
1999 07 27 05  55  9.1 11.2  2.26  8.33  6.20 999 1014.7  26.2  26.4 999.0 99.0
1999 07 27 06  59  7.2  8.7  2.49  8.33  6.14 999 1015.2  26.2  26.3 999.0 99.0
1999 07 27 07  66  6.6  8.4  2.70  9.09  6.31 999 1016.0  26.2  26.2 999.0 99.0
1999 07 27 08  75  6.4  7.4  2.53  9.09  6.41 999 1016.5  26.0  26.2 999.0 99.0
1999 07 27 09  72  6.8  8.3  2.61  9.09  6.46 999 1016.8  25.9  26.2 999.0 99.0
1999 07 27 10  66  5.8  7.1  2.75  9.09  6.86 999 1016.9  26.0  26.1 999.0 99.0
1999 07 27 11  54  7.0  8.4  2.68  9.09  6.87 999 1016.3  25.9  26.2 999.0 99.0
1999 07 27 12  70  8.2  9.7  2.61  9.09  6.65 999 1015.8  25.8  26.1 999.0 99.0
1999 07 27 13  56  8.7 10.9  2.62  9.09  6.40 999 1014.9  25.7  26.1 999.0 99.0
1999 07 27 14  51  8.8 10.2  2.92  9.09  6.59 999 1014.8  25.7  26.2 999.0 99.0
1999 07 27 15  59 10.3 12.8  2.94  9.09  6.67 999 1014.6  25.8  26.1 999.0 99.0
1999 07 27 16  57  9.5 11.7  2.65  9.09  6.39 999 1014.7  25.9  26.1 999.0 99.0
1999 07 27 17  58 10.2 11.5  2.88  9.09  6.39 999 1015.4  26.1  26.1 999.0 99.0
1999 07 27 18  66  9.4 11.2  3.24  8.33  6.69 999 1015.9  25.9  26.1 999.0 99.0
1999 07 27 19 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 07 27 20  51  7.9  9.5  2.84  9.09  6.61 999 1016.2  26.0  26.1 999.0 99.0
1999 07 27 21  49  8.0  9.7  3.36  9.09  6.83 999 1016.1  26.1  26.1 999.0 99.0
1999 07 27 22  53  8.4 10.1  3.07  9.09  6.68 999 1016.0  25.9  26.2 999.0 99.0
1999 07 27 23  57  7.5  9.4  2.91  9.09  6.64 999 1015.8  26.1  26.2 999.0 99.0
1999 07 28 00  54  6.7  7.8  2.96  9.09  6.66 999 1015.2  26.1  26.3 999.0 99.0
1999 07 28 01  51  7.4  9.1  3.06  9.09  6.67 999 1014.8  26.3  26.3 999.0 99.0
1999 07 28 02  43  8.0 10.0  2.97  9.09  6.48 999 1014.2  25.8  26.3 999.0 99.0
1999 07 28 03  52  7.6  9.1  3.02  9.09  6.44 999 1013.9  26.2  26.3 999.0 99.0
