YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 04 11 19  61  8.9 10.5  3.52 10.00  6.83 999 1019.5  23.1  23.9 999.0 99.0
1999 04 11 20  64  8.5 10.3  3.56 10.00  6.74 999 1019.6  22.8  23.9 999.0 99.0
1999 04 11 21  64  9.8 11.2  3.34  9.09  6.64 999 1019.1  23.2  23.9 999.0 99.0
1999 04 11 22  67  6.8  8.1  3.41 11.11  6.99 999 1018.8  22.4  23.9 999.0 99.0
1999 04 11 23  58  8.3 10.2  3.37 10.00  6.76 999 1018.0  22.7  24.0 999.0 99.0
1999 04 12 00  67  8.7 10.7  3.49 10.00  6.97 999 1017.1  23.0  24.0 999.0 99.0
1999 04 12 01  52 10.2 12.3  3.38 11.11  6.98 999 1016.5  21.7  24.0 999.0 99.0
1999 04 12 02  68 10.0 11.9  3.24 11.11  6.64 999 1016.3  23.3  24.0 999.0 99.0
1999 04 12 03  59  9.8 12.0  3.54 11.11  7.11 999 1016.7  23.5  24.0 999.0 99.0
1999 04 12 04  61  9.4 10.5  3.52 10.00  6.88 999 1017.2  23.3  24.0 999.0 99.0
1999 04 12 05  65  9.6 11.6  3.56 11.11  6.85 999 1017.7  23.4  24.0 999.0 99.0
1999 04 12 06  63 10.8 12.4  3.44 11.11  6.45 999 1018.2  23.4  24.0 999.0 99.0
1999 04 12 07  64 10.0 11.9  3.81 11.11  6.84 999 1018.7  23.6  24.0 999.0 99.0
1999 04 12 08  62 10.0 11.9  3.45 11.11  6.66 999 1019.1  23.5  24.0 999.0 99.0
1999 04 12 09  63 10.0 12.0  3.52 11.11  6.83 999 1019.0  23.6  23.9 999.0 99.0
1999 04 12 10  58  9.9 11.3  3.73 11.11  7.08 999 1018.5  23.3  23.9 999.0 99.0
1999 04 12 11  65  9.8 11.5  3.58 11.11  6.88 999 1018.0  23.3  23.9 999.0 99.0
1999 04 12 12  65 10.4 12.1  3.50 11.11  6.81 999 1017.5  23.2  23.9 999.0 99.0
1999 04 12 13  64  9.7 11.8  3.91 11.11  7.21 999 1016.7  23.2  23.9 999.0 99.0
1999 04 12 14  62  9.7 11.3  3.32 11.11  6.70 999 1016.3  22.9  23.9 999.0 99.0
1999 04 12 15  72  9.8 11.7  3.36 10.00  6.69 999 1016.5  23.1  23.9 999.0 99.0
1999 04 12 16  64  9.0 10.5  3.41 11.11  6.79 999 1017.1  23.0  23.9 999.0 99.0
1999 04 12 17  71  8.8 10.6  3.61 11.11  7.02 999 1017.7  23.2  23.9 999.0 99.0
1999 04 12 18  68  9.0 10.4  3.19 10.00  6.48 999 1018.2  23.2  23.9 999.0 99.0
1999 04 12 19  63  9.5 11.0  3.07 11.11  6.56 999 1018.7  23.3  23.9 999.0 99.0
1999 04 12 20  70  9.3 11.3  3.31 11.11  6.70 999 1018.9  23.6  23.9 999.0 99.0
1999 04 12 21  63  8.8 10.1  3.30 10.00  6.64 999 1018.6  23.4  24.0 999.0 99.0
1999 04 12 22  70  9.1 10.9  3.34 10.00  6.94 999 1018.2  23.5  24.0 999.0 99.0
1999 04 12 23  72  8.4  9.7  3.17 10.00  6.82 999 1017.3  23.5  24.0 999.0 99.0
1999 04 13 00  67  8.6 10.1  3.15 11.11  6.90 999 1016.5  23.5  24.0 999.0 99.0
1999 04 13 01  58  7.3  9.2  3.12 11.11  6.85 999 1015.8  23.6  24.1 999.0 99.0
1999 04 13 02  48  7.5  8.9  2.88 10.00  6.50 999 1015.8  23.5  24.1 999.0 99.0
1999 04 13 03  64  7.8  9.0  3.11 10.00  6.77 999 1015.5  23.7  24.1 999.0 99.0
1999 04 13 04  62  7.5  9.0  3.07 10.00  6.85 999 1015.9  23.6  24.1 999.0 99.0
1999 04 13 05  66  8.1  9.5  3.14 11.11  7.06 999 1016.7  23.6  24.0 999.0 99.0
1999 04 13 06  60  8.6  9.9  2.92 11.11  6.58 999 1017.4  23.7  24.0 999.0 99.0
1999 04 13 07  65  7.9  9.0  3.03 11.11  6.93 999 1017.9  23.7  24.0 999.0 99.0
1999 04 13 08  69  7.6  9.1  2.84 11.11  6.74 999 1018.3  23.4  24.0 999.0 99.0
1999 04 13 09  77  7.9  9.4  2.69 10.00  6.53 999 1018.2  23.6  24.0 999.0 99.0
1999 04 13 10  66  7.3  8.4 99.00 99.00 99.00 999 1018.3  23.3  24.0 999.0 99.0
1999 04 13 11  57  7.6  8.8  2.63 11.11  6.38 999 1017.5  23.3  24.0 999.0 99.0
1999 04 13 12  54  7.7  9.2  2.94 10.00  6.90 999 1016.8  23.1  24.0 999.0 99.0
1999 04 13 13  56  8.1  9.7  3.06 11.11  6.85 999 1016.3  23.3  24.0 999.0 99.0
1999 04 13 14  63  7.4  8.5  2.66 10.00  6.52 999 1016.1  23.1  24.0 999.0 99.0
1999 04 13 15  58  8.1 10.1  2.69 11.11  6.63 999 1016.3  23.1  24.0 999.0 99.0
1999 04 13 16  59  7.8  9.4  2.54 11.11  6.29 999 1016.7  23.1  24.0 999.0 99.0
1999 04 13 17  67  7.8  9.0  2.56 11.11  6.46 999 1017.3  23.3  23.9 999.0 99.0
1999 04 13 18  58  7.3  9.1  2.61 10.00  6.54 999 1018.1  23.3  23.9 999.0 99.0
1999 04 13 19  58  7.8  9.0  2.75 11.11  6.43 999 1018.6  23.5  24.0 999.0 99.0
1999 04 13 20  65  7.7  9.3  2.67 11.11  6.61 999 1018.6  23.5  24.0 999.0 99.0
1999 04 13 21  64  7.6  9.1  2.65 10.00  6.56 999 1018.5  23.6  24.0 999.0 99.0
1999 04 13 22  60  7.5  9.1  2.64 10.00  6.50 999 1018.1  23.6  24.0 999.0 99.0
1999 04 13 23  60  7.6  8.7  2.72 10.00  6.43 999 1017.4  23.4  24.1 999.0 99.0
1999 04 14 00  51  7.4  9.1  2.91 10.00  6.81 999 1016.4  23.4  24.1 999.0 99.0
1999 04 14 01  49  7.5  9.0  2.72 10.00  6.82 999 1015.8  23.5  24.1 999.0 99.0
1999 04 14 02  58  7.8  9.3  2.86 10.00  6.98 999 1015.3  23.5  24.1 999.0 99.0
1999 04 14 03  60  7.5  8.7  2.67 10.00  6.51 999 1015.2  23.7  24.1 999.0 99.0
1999 04 14 04  61  7.6  8.9  2.70 10.00  6.56 999 1015.7  23.8  24.1 999.0 99.0
1999 04 14 05  69  7.0  8.3  2.43 11.11  6.33 999 1016.4  23.7  24.1 999.0 99.0
1999 04 14 06  70  6.6  7.9  2.52 10.00  6.39 999 1017.3  23.6  24.1 999.0 99.0
1999 04 14 07  67  7.0  8.3  2.40 10.00  6.19 999 1018.0  23.8  24.0 999.0 99.0
1999 04 14 08  65  6.8  8.4  2.56 10.00  6.68 999 1018.7  23.6  24.0 999.0 99.0
1999 04 14 09  56  6.3  7.6  2.31 10.00  6.28 999 1019.0  23.6  24.0 999.0 99.0
1999 04 14 10  59  7.7  9.4  2.29 11.11  6.45 999 1018.3  23.5  24.0 999.0 99.0
1999 04 14 11  61  6.9  7.9  2.16 10.00  6.24 999 1018.0  23.5  24.0 999.0 99.0
1999 04 14 12  57  7.5  8.5  2.58 10.00  6.81 999 1017.1  23.5  24.0 999.0 99.0
1999 04 14 13  53  7.5  8.7  2.47 10.00  6.61 999 1016.6  23.4  24.0 999.0 99.0
1999 04 14 14  51  7.5  8.7  2.31 10.00  6.35 999 1016.2  23.4  24.0 999.0 99.0
1999 04 14 15  53  7.1  8.4  2.40 10.00  6.43 999 1016.7  23.6  24.0 999.0 99.0
1999 04 14 16  42  6.6  7.7  2.44 10.00  6.43 999 1017.2  23.4  24.0 999.0 99.0
1999 04 14 17  52  7.7  8.9  2.30 10.00  6.33 999 1017.7  23.6  24.0 999.0 99.0
1999 04 14 18  57  7.4  8.7  2.31 10.00  6.43 999 1018.2  23.8  24.0 999.0 99.0
1999 04 14 19  57  7.4  8.7  2.28 10.00  6.30 999 1018.8  23.8  24.0 999.0 99.0
1999 04 14 20  60  8.0  9.3  2.50 10.00  6.49 999 1018.8  24.0  24.0 999.0 99.0
1999 04 14 21  58  7.3  8.7  2.33 10.00  6.29 999 1018.8  23.7  24.1 999.0 99.0
1999 04 14 22  55  8.1  9.3  2.36 10.00  6.25 999 1018.5  23.7  24.1 999.0 99.0
1999 04 14 23  56  7.7  9.4  2.38 10.00  6.14 999 1018.0  24.0  24.2 999.0 99.0
1999 04 15 00  48  7.6  9.1  2.32 10.00  6.14 999 1017.2  23.7  24.2 999.0 99.0
1999 04 15 01  47  7.4  9.0  2.35 10.00  6.25 999 1016.7  23.8  24.2 999.0 99.0
1999 04 15 02  48  7.9  8.9  2.34 10.00  6.15 999 1016.4  24.0  24.2 999.0 99.0
1999 04 15 03  54  8.6 10.0  2.49 10.00  6.07 999 1016.2  24.1  24.2 999.0 99.0
1999 04 15 04  58  8.7 10.2  2.44 10.00  5.96 999 1016.6  24.1  24.2 999.0 99.0
1999 04 15 05  63  8.4  9.7  2.31 10.00  5.96 999 1017.2  23.9  24.1 999.0 99.0
1999 04 15 06  61  8.3  9.7  2.31 10.00  5.82 999 1017.8  23.7  24.1 999.0 99.0
1999 04 15 07  63  8.3  9.7  2.25 10.00  5.89 999 1018.2  23.7  24.1 999.0 99.0
1999 04 15 08  62  8.2  9.9  2.29 10.00  5.81 999 1018.5  23.8  24.1 999.0 99.0
1999 04 15 09  61  7.9  9.7  2.19 10.00  5.81 999 1018.8  23.7  24.1 999.0 99.0
1999 04 15 10  60  8.1  9.5  2.27 10.00  5.93 999 1018.6  23.3  24.1 999.0 99.0
1999 04 15 11  63  7.6  9.3  2.20 10.00  5.80 999 1018.2  23.7  24.1 999.0 99.0
1999 04 15 12  63  8.1  9.4  2.21 10.00  5.96 999 1017.5  23.6  24.1 999.0 99.0
1999 04 15 13  65  8.1  9.7  2.29 10.00  5.78 999 1017.1  23.7  24.1 999.0 99.0
1999 04 15 14  61  8.5  9.9  2.23 10.00  5.75 999 1016.6  23.6  24.1 999.0 99.0
1999 04 15 15  51  7.7  8.9  2.21 10.00  5.77 999 1016.8  23.6  24.1 999.0 99.0
1999 04 15 16  44  7.6  8.7  2.06  9.09  5.57 999 1017.3  23.5  24.1 999.0 99.0
1999 04 15 17  52  8.7  9.8  2.36  6.67  6.03 999 1018.0  23.5  24.1 999.0 99.0
1999 04 15 18  55  8.3  9.5  2.16 10.00  5.69 999 1018.8  23.9  24.1 999.0 99.0
1999 04 15 19  50  8.7 10.9  2.22 10.00  5.57 999 1019.0  23.9  24.1 999.0 99.0
1999 04 15 20  51  9.0 10.6  2.27 10.00  5.71 999 1019.3  23.7  24.1 999.0 99.0
1999 04 15 21  48  9.8 11.5  2.13 10.00  5.51 999 1019.0  23.7  24.1 999.0 99.0
1999 04 15 22  50  9.1 11.0  2.18  6.67  5.33 999 1018.9  23.7  24.1 999.0 99.0
1999 04 15 23  46  9.3 11.1  2.38  9.09  5.65 999 1017.9  23.8  24.1 999.0 99.0
1999 04 16 00  52  9.5 11.4  2.30  6.25  5.61 999 1017.1  23.7  24.1 999.0 99.0
1999 04 16 01  47  9.5 11.3  2.32  7.14  5.51 999 1016.5  23.9  24.1 999.0 99.0
1999 04 16 02  45  9.2 10.5  2.60  6.67  5.65 999 1016.3  23.9  24.1 999.0 99.0
1999 04 16 03  46  8.8 10.1  2.49  6.67  5.68 999 1016.3  24.0  24.1 999.0 99.0
1999 04 16 04  52  9.2 11.0  2.19  6.67  5.62 999 1016.6  23.9  24.1 999.0 99.0
1999 04 16 05  62  9.0 10.8  2.38  9.09  5.57 999 1017.1  23.7  24.1 999.0 99.0
1999 04 16 06  62  8.2  9.4  2.43  7.14  5.56 999 1017.9  23.7  24.1 999.0 99.0
1999 04 16 07 999 99.0 99.0 99.00 99.00 99.00 999 1018.3  23.7  24.1 999.0 99.0
1999 04 16 08  67  8.9 10.9  2.38  8.33  5.65 999 1018.7  23.8  24.1 999.0 99.0
1999 04 16 09  65  9.7 11.3  2.40  7.69  5.60 999 1018.8  23.7  24.0 999.0 99.0
1999 04 16 10  66  9.3 11.1  2.56  7.69  5.73 999 1018.7  23.9  24.0 999.0 99.0
1999 04 16 11  65  9.2 11.0  2.58  7.69  5.79 999 1018.0  23.8  24.0 999.0 99.0
1999 04 16 12  58  9.0 11.2  2.49  7.69  5.63 999 1017.2  23.5  24.0 999.0 99.0
1999 04 16 13  56  9.8 11.7  2.44  8.33  5.58 999 1016.6  23.6  24.0 999.0 99.0
1999 04 16 14  61  9.2 10.9  2.69  7.69  5.98 999 1016.2  23.5  24.0 999.0 99.0
1999 04 16 15  59  9.7 11.0  2.38  8.33  5.73 999 1016.1  23.5  24.1 999.0 99.0
1999 04 16 16  57  9.3 10.7  2.65  7.14  5.74 999 1016.4  23.4  24.0 999.0 99.0
1999 04 16 17  58 10.2 11.8  2.86  7.69  6.05 999 1016.8  23.6  24.0 999.0 99.0
1999 04 16 18  62 10.7 12.5  2.84  7.69  5.95 999 1017.4  23.7  24.0 999.0 99.0
1999 04 16 19  63 10.7 13.4  3.03  7.69  6.03 999 1017.9  23.7  24.0 999.0 99.0
1999 04 16 20  64  9.7 11.4  2.85  7.69  6.04 999 1018.4  23.8  24.0 999.0 99.0
1999 04 16 21  68 10.3 12.6  2.75  8.33  5.88 999 1018.2  23.9  24.0 999.0 99.0
1999 04 16 22  75  9.3 10.9  3.05  7.69  6.10 999 1017.9  23.7  24.1 999.0 99.0
1999 04 16 23  68  9.0 10.7  2.77  7.69  5.95 999 1017.6  23.8  24.2 999.0 99.0
1999 04 17 00  62  9.2 11.7  2.71  8.33  6.01 999 1016.6  23.8  24.2 999.0 99.0
1999 04 17 01  58  9.4 10.8  2.74  8.33  5.99 999 1015.6  23.7  24.3 999.0 99.0
1999 04 17 02  55  9.2 10.5  2.87  8.33  6.24 999 1015.4  23.7  24.5 999.0 99.0
1999 04 17 03  53  9.3 10.7  2.81  8.33  6.13 999 1014.8  23.7  24.4 999.0 99.0
1999 04 17 04  46  8.6 10.1  2.69  7.69  6.15 999 1015.1  23.6  24.4 999.0 99.0
1999 04 17 05  51  8.4 10.2  2.94  8.33  6.27 999 1016.0  23.8  24.4 999.0 99.0
1999 04 17 06  53  8.3 10.3  2.85  8.33  6.25 999 1016.3  23.8  24.4 999.0 99.0
1999 04 17 07  51  8.8 11.0  2.93  8.33  6.29 999 1017.1  23.6  24.4 999.0 99.0
1999 04 17 08  53  8.4 10.1  2.66  8.33  6.03 999 1017.9  23.5  24.4 999.0 99.0
1999 04 17 09  55  8.3 10.0  2.48  7.69  6.00 999 1018.5  23.5  24.4 999.0 99.0
1999 04 17 10  55  8.5 10.3  2.45  8.33  6.01 999 1018.4  23.5  24.4 999.0 99.0
1999 04 17 11  54  8.8 10.0  2.61  9.09  6.33 999 1017.4  23.5  24.3 999.0 99.0
1999 04 17 12  52  8.8 10.5  2.47  8.33  5.94 999 1016.9  23.3  24.3 999.0 99.0
1999 04 17 13  49  8.5  9.9  2.53  8.33  6.04 999 1016.4  23.4  24.3 999.0 99.0
1999 04 17 14  56  7.6  9.5  2.62  8.33  6.20 999 1016.3  23.3  24.3 999.0 99.0
1999 04 17 15  62  7.5  9.5  2.56  8.33  6.14 999 1016.4  23.2  24.3 999.0 99.0
1999 04 17 16  58  8.2  9.7  2.70  8.33  6.28 999 1016.5  23.3  24.3 999.0 99.0
1999 04 17 17  61  8.0  9.9  2.67  7.69  6.19 999 1017.0  23.3  24.3 999.0 99.0
1999 04 17 18  61  8.2 10.3  2.65  8.33  6.14 999 1017.6  23.5  24.3 999.0 99.0
1999 04 17 19  61  8.5 10.3  2.62  8.33  6.03 999 1018.1  23.7  24.3 999.0 99.0
1999 04 17 20  57  9.2 10.6  2.64  9.09  6.08 999 1018.1  23.7  24.2 999.0 99.0
1999 04 17 21  63  9.0 10.7  2.60  8.33  5.86 999 1018.2  23.8  24.2 999.0 99.0
1999 04 17 22  57  9.2 11.1  2.40  9.09  5.78 999 1017.7  23.8  24.3 999.0 99.0
1999 04 17 23  66  9.0 10.8  2.58  8.33  5.93 999 1017.3  23.7  24.3 999.0 99.0
1999 04 18 00  64  8.3  9.8  2.45  9.09  5.80 999 1016.6  23.7  24.3 999.0 99.0
1999 04 18 01  54  7.8  9.7  2.47  8.33  5.93 999 1016.1  23.7  24.3 999.0 99.0
1999 04 18 02  53  6.9  8.2  2.38  7.14  5.89 999 1016.3  23.8  24.3 999.0 99.0
1999 04 18 03  45  6.7  7.7  2.29  9.09  5.88 999 1016.5  23.9  24.3 999.0 99.0
1999 04 18 04  44  6.6  7.9  2.30  8.33  5.93 999 1016.7  23.6  24.3 999.0 99.0
1999 04 18 05  48  7.9  9.7  2.30  8.33  5.95 999 1017.2  23.7  24.3 999.0 99.0
1999 04 18 06  47  7.7  9.3  2.27  8.33  5.88 999 1017.6  23.7  24.3 999.0 99.0
1999 04 18 07  54  8.2  9.9  2.45  8.33  6.02 999 1017.9  23.7  24.3 999.0 99.0
1999 04 18 08  58  8.7  9.7  2.23  8.33  5.77 999 1018.2  23.8  24.3 999.0 99.0
1999 04 18 09  50  9.6 11.2  2.34  9.09  5.81 999 1018.2  23.4  24.3 999.0 99.0
1999 04 18 10  52  9.3 11.1  2.20  9.09  5.51 999 1017.8  23.2  24.3 999.0 99.0
1999 04 18 11  57  8.9 10.4  2.22  9.09  5.66 999 1017.3  23.5  24.3 999.0 99.0
1999 04 18 12  58  8.9 11.0  2.25  8.33  5.78 999 1016.7  23.4  24.3 999.0 99.0
1999 04 18 13  55  8.8 10.5  2.37  9.09  5.58 999 1016.0  23.5  24.3 999.0 99.0
1999 04 18 14  54  9.5 11.8  2.41  9.09  5.72 999 1015.6  23.3  24.3 999.0 99.0
1999 04 18 15  58 10.4 12.2  2.31  8.33  5.64 999 1016.0  23.3  24.3 999.0 99.0
1999 04 18 16  58  9.7 11.5  2.58  8.33  5.67 999 1016.6  23.4  24.3 999.0 99.0
1999 04 18 17  54  9.1 11.4  2.69  8.33  5.97 999 1017.4  23.4  24.3 999.0 99.0
1999 04 18 18  61  9.1 11.5  2.48  8.33  5.70 999 1017.9  23.7  24.3 999.0 99.0
1999 04 18 19  59  9.1 10.9  2.47  8.33  5.85 999 1018.4  23.8  24.3 999.0 99.0
1999 04 18 20  63  9.1 11.1  2.42  8.33  5.62 999 1018.7  23.8  24.3 999.0 99.0
1999 04 18 21  60  9.6 11.1  2.31  7.69  5.51 999 1018.6  23.8  24.3 999.0 99.0
1999 04 18 22  65  9.8 11.5  2.46  8.33  5.69 999 1018.3  24.0  24.3 999.0 99.0
1999 04 18 23  60  9.2 10.7  2.36  7.69  5.73 999 1017.8  23.8  24.4 999.0 99.0
1999 04 19 00  67  8.3 10.0  2.47  8.33  5.81 999 1017.1  23.7  24.4 999.0 99.0
1999 04 19 01  60 10.0 11.7  2.48  8.33  5.65 999 1016.6  24.1  24.5 999.0 99.0
1999 04 19 02  60  9.8 11.5  2.45  8.33  5.68 999 1016.6  23.7  24.5 999.0 99.0
1999 04 19 03  67  8.8 11.8  2.57  8.33  5.90 999 1016.6  23.7  24.5 999.0 99.0
1999 04 19 04  63  8.5  9.7  2.36  7.69  5.59 999 1016.9  23.9  24.5 999.0 99.0
1999 04 19 05  62  8.2  9.7  2.67  8.33  6.01 999 1017.6  23.7  24.5 999.0 99.0
1999 04 19 06  61  9.0 11.5  2.82  8.33  6.04 999 1018.0  23.8  24.5 999.0 99.0
1999 04 19 07  59  9.8 11.2  2.73  8.33  6.15 999 1018.5  23.7  24.5 999.0 99.0
1999 04 19 08  60  9.2 10.9  2.84  8.33  6.19 999 1019.0  23.8  24.4 999.0 99.0
1999 04 19 09  61  8.8 10.5  2.75  8.33  6.06 999 1019.3  23.7  24.5 999.0 99.0
1999 04 19 10  61 10.4 12.3  2.57  8.33  5.81 999 1018.8  23.6  24.4 999.0 99.0
1999 04 19 11  59 10.0 11.8  2.64  8.33  5.97 999 1018.4  23.7  24.4 999.0 99.0
1999 04 19 12  58 10.4 12.5  2.57  7.69  5.81 999 1017.6  23.5  24.4 999.0 99.0
1999 04 19 13  57 10.8 12.4  2.51  8.33  5.71 999 1017.1  23.5  24.4 999.0 99.0
1999 04 19 14  55 11.0 13.0  2.59  8.33  5.77 999 1016.6  23.5  24.4 999.0 99.0
1999 04 19 15  54 10.1 11.6  2.65  7.14  5.82 999 1016.8  23.4  24.4 999.0 99.0
1999 04 19 16  53 11.0 12.5  2.86  8.33  6.07 999 1017.0  23.5  24.4 999.0 99.0
1999 04 19 17  55 10.4 12.0  2.85  8.33  5.99 999 1017.7  23.4  24.4 999.0 99.0
1999 04 19 18  56 10.1 11.7  2.91  7.69  5.97 999 1018.2  24.0  24.4 999.0 99.0
1999 04 19 19  56 10.5 12.8  2.64  8.33  5.91 999 1018.6  23.8  24.4 999.0 99.0
1999 04 19 20  58  9.5 11.7  2.68  8.33  5.92 999 1019.4  23.7  24.4 999.0 99.0
1999 04 19 21  59  9.6 11.1  2.94  8.33  6.11 999 1019.0  23.7  24.5 999.0 99.0
1999 04 19 22  58 11.1 13.3  2.72  8.33  5.64 999 1018.5  23.5  24.5 999.0 99.0
1999 04 19 23  60 10.4 13.1  2.81  7.69  5.76 999 1017.9  23.5  24.5 999.0 99.0
1999 04 20 00  70 10.7 13.8  2.64  8.33  5.76 999 1017.5  22.9  24.5 999.0 99.0
1999 04 20 01  60 13.0 15.1  2.76  8.33  5.76 999 1017.1  22.0  24.5 999.0 99.0
1999 04 20 02  61  9.4 11.5  2.64  8.33  5.84 999 1016.6  23.9  24.5 999.0 99.0
1999 04 20 03  64  7.7  9.4  2.83  8.33  6.10 999 1016.5  23.7  24.5 999.0 99.0
1999 04 20 04  55  9.4 10.9  2.66  8.33  6.00 999 1016.6  23.6  24.5 999.0 99.0
1999 04 20 05  58  9.1 11.3  2.55  7.69  5.81 999 1017.4  23.7  24.5 999.0 99.0
1999 04 20 06  62  9.9 11.5  2.87  8.33  6.02 999 1017.9  23.7  24.5 999.0 99.0
1999 04 20 07  56  9.8 11.7  2.50  8.33  5.90 999 1018.5  23.6  24.5 999.0 99.0
1999 04 20 08  56  9.9 11.7  2.77  8.33  5.98 999 1019.0  23.3  24.5 999.0 99.0
1999 04 20 09  56 10.0 11.9  2.65  8.33  5.81 999 1019.2  23.6  24.4 999.0 99.0
1999 04 20 10  53 10.4 11.9  2.71  7.69  5.88 999 1018.9  23.5  24.4 999.0 99.0
1999 04 20 11  56 10.0 12.3  2.77  8.33  5.86 999 1018.5  23.4  24.4 999.0 99.0
1999 04 20 12  55  9.9 11.8  2.68  8.33  5.89 999 1018.1  23.5  24.4 999.0 99.0
1999 04 20 13  58  9.7 11.5  2.70  8.33  5.94 999 1017.9  23.4  24.4 999.0 99.0
1999 04 20 14  63  9.1 10.3  2.36  8.33  5.65 999 1017.7  23.6  24.4 999.0 99.0
1999 04 20 15  56 10.2 12.1  2.57  8.33  5.68 999 1017.7  23.6  24.4 999.0 99.0
1999 04 20 16  64  9.1 10.4  2.55  8.33  5.77 999 1018.2  23.6  24.4 999.0 99.0
1999 04 20 17  58  8.7 10.5  2.56  8.33  5.97 999 1018.6  23.7  24.4 999.0 99.0
1999 04 20 18  49  8.0  9.3  2.43  8.33  5.81 999 1019.0  23.8  24.4 999.0 99.0
1999 04 20 19  44  7.5  8.9  2.65  8.33  6.15 999 1019.8  23.8  24.4 999.0 99.0
1999 04 20 20  40  7.7  9.5  2.51  8.33  5.93 999 1019.8  23.8  24.5 999.0 99.0
1999 04 20 21  41  8.3 10.1  2.51  8.33  6.05 999 1019.4  23.7  24.4 999.0 99.0
1999 04 20 22  48  8.8 10.5  2.45  8.33  6.09 999 1018.7  23.6  24.5 999.0 99.0
1999 04 20 23  52  7.8  9.2  2.34  7.69  5.76 999 1017.9  23.7  24.5 999.0 99.0
1999 04 21 00  60  8.5 10.5  2.26  8.33  5.64 999 1017.1  24.2  24.5 999.0 99.0
1999 04 21 01  66  8.7 10.4  2.28  8.33  5.66 999 1016.6  24.3  24.5 999.0 99.0
1999 04 21 02  67  7.7  9.5  2.23  8.33  5.83 999 1016.3  24.3  24.5 999.0 99.0
1999 04 21 03  69  8.8  9.9  2.33  8.33  5.73 999 1016.1  24.4  24.5 999.0 99.0
1999 04 21 04  61  9.4 11.1  2.50  8.33  5.90 999 1016.3  24.3  24.5 999.0 99.0
1999 04 21 05  60  9.0 10.3  2.55  8.33  5.94 999 1016.7  24.0  24.4 999.0 99.0
1999 04 21 06  64  8.0  9.3  2.25  6.67  5.61 999 1017.3  23.8  24.4 999.0 99.0
1999 04 21 07  52  8.1  9.8  2.69  8.33  6.12 999 1017.9  23.7  24.4 999.0 99.0
1999 04 21 08  60  8.2  9.9  2.52  8.33  5.80 999 1018.3  23.9  24.4 999.0 99.0
1999 04 21 09  57  8.7 10.1  2.52  8.33  5.96 999 1018.5  23.7  24.4 999.0 99.0
1999 04 21 10  52  9.7 11.3  2.57  8.33  5.76 999 1018.2  23.3  24.4 999.0 99.0
1999 04 21 11  46  9.5 11.6  2.41  8.33  5.70 999 1017.6  23.2  24.4 999.0 99.0
1999 04 21 12  61  7.4  8.7  2.43  8.33  5.73 999 1017.1  23.1  24.4 999.0 99.0
1999 04 21 13  56  9.2 10.9  2.39  9.09  5.95 999 1016.6  23.1  24.4 999.0 99.0
1999 04 21 14  73  8.3 10.7  2.35  8.33  5.69 999 1016.5  23.8  24.4 999.0 99.0
1999 04 21 15  73  5.9  7.5  2.48  8.33  5.92 999 1016.6  22.7  24.4 999.0 99.0
1999 04 21 16  60  9.4 10.7  2.50  8.33  5.96 999 1016.8  23.2  24.4 999.0 99.0
1999 04 21 17  63  7.6  8.8  2.35  8.33  5.72 999 1017.3  23.4  24.4 999.0 99.0
1999 04 21 18  81 10.8 13.9  2.45  8.33  5.87 999 1018.0  22.1  24.4 999.0 99.0
1999 04 21 19  61  7.0  8.3  2.57  9.09  6.08 999 1018.2  22.9  24.4 999.0 99.0
1999 04 21 20  68  9.8 12.1  2.49  8.33  5.86 999 1018.0  24.4  24.4 999.0 99.0
1999 04 21 21  69  8.1  9.5  2.38  8.33  5.59 999 1017.8  24.0  24.4 999.0 99.0
1999 04 21 22  62  8.8 10.9  2.62  8.33  5.89 999 1017.3  24.2  24.4 999.0 99.0
1999 04 21 23  70  9.0 10.3  2.47  8.33  5.62 999 1016.6  24.1  24.5 999.0 99.0
1999 04 22 00  62  9.1 10.3  2.57  9.09  5.68 999 1015.8  24.2  24.5 999.0 99.0
1999 04 22 01  81  9.4 11.0  2.49  8.33  5.75 999 1015.4  23.4  24.5 999.0 99.0
1999 04 22 02  40  3.8  6.8  2.33  8.33  5.78 999 1015.2  22.8  24.5 999.0 99.0
1999 04 22 03  45  8.5 10.5  2.25  8.33  5.90 999 1015.0  23.7  24.5 999.0 99.0
1999 04 22 04  47  8.8 10.3  2.37  8.33  6.07 999 1014.9  24.3  24.5 999.0 99.0
1999 04 22 05  60  8.9 10.2  2.28  8.33  5.92 999 1015.5  24.0  24.5 999.0 99.0
1999 04 22 06  55  9.5 10.7  2.50  9.09  5.95 999 1015.7  24.1  24.5 999.0 99.0
1999 04 22 07  60  8.9 10.5  2.38  9.09  5.62 999 1016.2  23.9  24.5 999.0 99.0
1999 04 22 08  68  8.1  9.3  2.38  8.33  5.88 999 1016.6  23.9  24.5 999.0 99.0
1999 04 22 09  65  8.7 10.1  2.28  9.09  5.77 999 1016.6  23.9  24.5 999.0 99.0
1999 04 22 10  62  8.7 10.2  2.33  8.33  5.87 999 1016.5  23.7  24.5 999.0 99.0
1999 04 22 11  57  8.6  9.9  2.20  9.09  5.83 999 1016.1  23.9  24.5 999.0 99.0
1999 04 22 12  63  8.5  9.7  2.31  8.33  5.76 999 1015.5  23.9  24.5 999.0 99.0
