YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
98 08 04 08  62  7.5  8.5  2.37  8.33  6.09 999 1016.8  25.7  26.3 999.0 99.0
98 08 04 09  65  7.5  8.7  2.37  7.69  6.08 999 1017.2  25.7  26.3 999.0 99.0
98 08 04 10  64  8.3 10.0  2.24  8.33  5.88 999 1016.8  25.5  26.3 999.0 99.0
98 08 04 11  67  8.0  9.4  2.19  8.33  5.82 999 1016.2  25.2  26.3 999.0 99.0
98 08 04 12  58  7.6  8.9  2.25  8.33  5.78 999 1015.6  25.2  26.3 999.0 99.0
98 08 04 13  54  7.2  8.7  2.19  8.33  5.80 999 1015.3  25.3  26.2 999.0 99.0
98 08 04 14  54  6.9  8.6  2.26  8.33  6.00 999 1015.2  25.3  26.2 999.0 99.0
98 08 04 15  54  7.6  8.6  2.21  8.33  5.92 999 1015.2  25.2  26.2 999.0 99.0
98 08 04 16  57  7.5  8.9  2.15  7.69  5.94 999 1015.4  25.1  26.2 999.0 99.0
98 08 04 17  56  7.6  9.0  2.20  8.33  5.65 999 1015.8  25.4  26.2 999.0 99.0
98 08 04 18  54  6.7  8.5  2.34  8.33  5.91 999 1016.3  24.9  26.2 999.0 99.0
98 08 04 19  57  7.6  9.0  2.21  7.69  5.72 999 1016.6  25.3  26.2 999.0 99.0
98 08 04 20  52  8.3  9.9  2.25  7.69  5.60 999 1016.7  25.1  26.3 999.0 99.0
98 08 04 21  44  9.6 12.5  2.44  7.69  5.79 999 1016.5  25.1  26.3 999.0 99.0
98 08 04 22  45  8.1  9.4  2.47  7.69  5.91 999 1016.1  24.9  26.3 999.0 99.0
98 08 04 23  43  7.9  9.5  2.42  7.14  5.86 999 1015.7  25.0  26.3 999.0 99.0
98 08 05 00  67  7.5  9.9  2.51  7.69  6.15 999 1014.9  23.5  26.3 999.0 99.0
98 08 05 01  24  7.2  8.7  2.50  7.69  5.85 999 1014.5  25.2  26.4 999.0 99.0
98 08 05 02  24  7.4  9.0  2.22  7.69  5.67 999 1013.8  25.2  26.4 999.0 99.0
98 08 05 03  29  8.0  9.3  2.15  7.14  5.69 999 1013.6  25.5  26.3 999.0 99.0
98 08 05 04  36  7.0  8.4  2.28 14.29  6.02 999 1013.8  25.6  26.2 999.0 99.0
98 08 05 05  40  6.8  8.4  2.10  7.69  5.78 999 1014.1  25.3  26.2 999.0 99.0
98 08 05 06  50  7.4  8.7  2.02  7.69  5.87 999 1014.9  25.5  26.2 999.0 99.0
98 08 05 07  43  5.7  6.8  2.05  7.14  5.82 999 1015.7  24.0  26.1 999.0 99.0
98 08 05 08  63  6.8  8.7  2.26  8.33  6.14 999 1016.0  25.0  26.0 999.0 99.0
98 08 05 09  54  7.3 10.5 99.00 99.00 99.00 999 1016.4  24.0  26.0 999.0 99.0
98 08 05 10  52  8.5 10.5  2.14  8.33  5.77 999 1016.3  25.6  26.0 999.0 99.0
98 08 05 11  38  6.4  7.5  2.09  6.67  5.69 999 1015.8  24.6  25.9 999.0 99.0
98 08 05 12  52  7.6  9.7  1.97  7.14  5.35 999 1015.1  24.5  25.9 999.0 99.0
98 08 05 13  54 10.7 14.5  2.30  7.14  5.60 999 1014.6  24.5  25.9 999.0 99.0
98 08 05 14  54  8.9 11.2  2.15  6.67  5.61 999 1014.4  25.2  25.9 999.0 99.0
98 08 05 15  54  9.8 11.5  2.29  6.67  5.47 999 1014.7  25.4  25.9 999.0 99.0
98 08 05 16  54  8.8 10.5  2.20  6.25  5.37 999 1014.8  25.4  25.8 999.0 99.0
98 08 05 17  69 10.3 12.7  2.49 12.50  5.68 999 1015.5  25.2  25.8 999.0 99.0
98 08 05 18  71 10.7 13.1  2.70  6.67  5.65 999 1016.0  24.4  25.8 999.0 99.0
98 08 05 19  60  9.3 11.3  2.42  7.14  5.73 999 1016.6  25.2  25.8 999.0 99.0
98 08 05 20  65  8.5 10.1  2.52  7.69  5.96 999 1016.8  25.5  25.8 999.0 99.0
98 08 05 21  62  8.1  9.9  2.59  7.14  6.03 999 1016.8  25.8  25.9 999.0 99.0
98 08 05 22  61  8.3  9.7  2.48  7.14  5.94 999 1016.4  25.7  25.9 999.0 99.0
98 08 05 23  62  8.6 10.1  2.41  7.69  5.94 999 1016.0  25.9  26.0 999.0 99.0
98 08 06 00  57  8.3  9.5  2.40  7.14  5.86 999 1015.5  25.9  26.0 999.0 99.0
98 08 06 01  59  8.9 10.4  2.47  7.69  5.81 999 1015.0  26.0  26.0 999.0 99.0
98 08 06 02  67  8.3 10.5  2.51  7.14  5.88 999 1014.7  25.8  26.0 999.0 99.0
98 08 06 03  64  8.4  9.9  2.43  7.69  5.90 999 1014.7  25.9  26.0 999.0 99.0
98 08 06 04  59  7.7  8.9  2.27  7.14  5.89 999 1014.9  25.8  26.0 999.0 99.0
98 08 06 05  59  7.6  9.1  2.47  6.67  5.94 999 1015.4  26.0  26.0 999.0 99.0
98 08 06 06  60  7.7  9.5  2.17  7.69  5.87 999 1016.0  25.9  25.9 999.0 99.0
98 08 06 07 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 08 06 08  61  9.4 11.1  2.28  7.69  5.65 999 1017.2  25.9  25.9 999.0 99.0
98 08 06 09  64  8.7 10.9  2.49  7.69  5.89 999 1017.4  25.8  25.9 999.0 99.0
98 08 06 10  67  8.7 11.1  2.36  7.14  5.86 999 1017.1  25.8  25.9 999.0 99.0
98 08 06 11  62  9.0 10.8  2.32  7.69  5.71 999 1016.6  25.7  25.9 999.0 99.0
98 08 06 12  58  8.7 10.1  2.28  7.14  5.83 999 1016.1  25.6  25.9 999.0 99.0
98 08 06 13  48  9.0 10.3  2.39  7.69  5.81 999 1015.8  25.3  25.9 999.0 99.0
98 08 06 14  58  8.5 10.3  2.34 12.50  5.80 999 1015.7  25.5  25.9 999.0 99.0
98 08 06 15  66  9.1 10.3  2.51  7.69  5.89 999 1015.8  25.3  25.9 999.0 99.0
98 08 06 16  61  9.7 11.0  2.45  8.33  5.90 999 1016.0  25.3  25.9 999.0 99.0
98 08 06 17  67  9.4 11.3  2.53  7.69  5.96 999 1016.5  25.6  25.9 999.0 99.0
98 08 06 18  63  9.4 11.1  2.62  7.69  5.99 999 1017.0  25.7  25.9 999.0 99.0
98 08 06 19  59  9.3 11.5  2.47 12.50  5.87 999 1017.7  25.7  25.9 999.0 99.0
98 08 06 20  61  8.9 10.9  2.46 12.50  5.87 999 1018.1  25.8  25.9 999.0 99.0
98 08 06 21  67  7.9  9.4  2.43  7.14  5.94 999 1018.1  25.8  25.9 999.0 99.0
98 08 06 22  68  8.0  9.6  2.55  8.33  6.05 999 1017.9  25.8  26.0 999.0 99.0
98 08 06 23  56  7.7  8.5  2.60 12.50  6.36 999 1017.4  25.9  26.1 999.0 99.0
98 08 07 00  60  7.9  9.6  2.42 12.50  6.31 999 1017.0  25.7  26.1 999.0 99.0
98 08 07 01  62  7.5  8.5  2.47 14.29  6.33 999 1016.6  26.0  26.1 999.0 99.0
98 08 07 02  61  6.2  7.6  2.60 12.50  6.52 999 1016.3  26.0  26.2 999.0 99.0
98 08 07 03  61  6.6  7.7  2.48 12.50  6.46 999 1015.9  26.0  26.1 999.0 99.0
98 08 07 04  56  6.5  7.6  2.34  7.69  6.18 999 1016.0  26.2  26.1 999.0 99.0
98 08 07 05  58  6.7  7.9  2.25 12.50  6.14 999 1016.4  25.7  26.1 999.0 99.0
98 08 07 06  53  6.7  7.7  2.40 12.50  6.55 999 1017.2  25.6  26.0 999.0 99.0
98 08 07 07  53  7.0  8.1  2.30 12.50  6.33 999 1017.7  25.7  26.1 999.0 99.0
98 08 07 08  54  6.8  8.0  2.17 12.50  6.24 999 1017.8  25.7  26.0 999.0 99.0
98 08 07 09  54  6.7  8.3  2.27 12.50  6.49 999 1018.2  25.6  26.0 999.0 99.0
98 08 07 10  55  7.0  8.3  2.23 12.50  6.52 999 1017.7  25.5  26.0 999.0 99.0
98 08 07 11  54  6.9  7.9  2.07 12.50  6.06 999 1017.4  25.4  26.0 999.0 99.0
98 08 07 12  61  6.6  8.1  1.98 12.50  6.08 999 1016.7  25.5  26.0 999.0 99.0
98 08 07 13  56  7.3  8.7  2.27 12.50  6.32 999 1016.1  25.5  26.0 999.0 99.0
98 08 07 14  55  7.3  8.7  2.11 12.50  6.08 999 1016.0  25.4  26.0 999.0 99.0
98 08 07 15  58  6.8  8.3  2.04  7.14  5.81 999 1015.9  25.3  26.0 999.0 99.0
98 08 07 16  59  6.7  7.9  2.29 12.50  6.52 999 1016.1  25.4  26.0 999.0 99.0
98 08 07 17  56  6.9  8.1  2.20 12.50  6.34 999 1016.6  25.4  26.0 999.0 99.0
98 08 07 18  51  6.2  7.1  2.27 12.50  6.56 999 1017.0  25.6  26.0 999.0 99.0
98 08 07 19  45  6.2  7.1  2.19 12.50  6.65 999 1017.4  25.6  26.0 999.0 99.0
98 08 07 20  54  5.8  6.7  2.18 12.50  6.54 999 1017.5  25.5  26.0 999.0 99.0
98 08 07 21  64  6.0  7.3  2.08 12.50  6.31 999 1017.4  25.7  26.1 999.0 99.0
98 08 07 22  73  5.6  6.7  2.13 12.50  6.37 999 1017.1  25.8  26.1 999.0 99.0
98 08 07 23  67  4.6  5.8  1.90 12.50  6.02 999 1017.0  25.8  26.2 999.0 99.0
98 08 08 00  62  3.7  4.6  2.01 12.50  6.56 999 1016.5  25.9  26.3 999.0 99.0
98 08 08 01  61  4.3  5.4  1.98 12.50  6.47 999 1016.0  26.0  26.4 999.0 99.0
98 08 08 02  75  4.5  5.5  2.02 12.50  6.16 999 1015.5  26.0  26.4 999.0 99.0
98 08 08 03  60  4.6  5.5  2.10 11.11  6.46 999 1015.1  26.2  26.4 999.0 99.0
98 08 08 04  56  4.1  5.3  1.88 12.50  6.28 999 1015.5  26.1  26.3 999.0 99.0
98 08 08 05  58  5.2  6.1  1.99 12.50  6.47 999 1015.7  25.8  26.3 999.0 99.0
98 08 08 06  56  4.7  5.7  1.92 11.11  6.21 999 1016.4  25.7  26.2 999.0 99.0
98 08 08 07  67  5.1  5.8  2.04 11.11  6.67 999 1017.1  25.5  26.1 999.0 99.0
98 08 08 08  69  4.7  5.8  1.85 12.50  6.33 999 1017.7  25.8  26.1 999.0 99.0
98 08 08 09  64  4.3  5.1  1.91 12.50  6.68 999 1018.0  25.6  26.1 999.0 99.0
98 08 08 10  65  4.8  5.5  1.76 12.50  6.39 999 1017.6  25.6  26.1 999.0 99.0
98 08 08 11  69  4.8  5.7  1.85 11.11  6.73 999 1017.1  25.5  26.1 999.0 99.0
98 08 08 12  69  5.2  6.4  1.63 11.11  6.23 999 1016.7  25.4  26.1 999.0 99.0
98 08 08 13  75  5.0  6.1  1.76 11.11  6.40 999 1016.3  25.4  26.1 999.0 99.0
98 08 08 14  75  5.0  6.1  1.75 11.11  6.23 999 1016.2  25.2  26.1 999.0 99.0
98 08 08 15  80  4.8  5.9  1.77 11.11  6.46 999 1016.1  25.2  26.0 999.0 99.0
98 08 08 16  71  5.0  5.8  1.72 11.11  6.28 999 1016.5  25.3  26.0 999.0 99.0
98 08 08 17  64  4.8  5.7  1.82 11.11  6.58 999 1016.8  25.3  26.0 999.0 99.0
98 08 08 18  69  4.8  5.8  1.87 11.11  6.65 999 1017.2  25.5  26.0 999.0 99.0
98 08 08 19  72  5.6  7.1  1.90 12.50  6.71 999 1017.6  25.7  26.0 999.0 99.0
98 08 08 20  74  5.6  6.7  1.78 11.11  6.30 999 1017.6  25.6  26.1 999.0 99.0
98 08 08 21  78  5.4  6.5  1.70 11.11  6.09 999 1017.4  25.6  26.1 999.0 99.0
98 08 08 22  75  5.2  6.3  2.01 11.11  6.92 999 1017.1  25.6  26.2 999.0 99.0
98 08 08 23  74  4.3  4.9  1.99 11.11  6.63 999 1016.8  25.9  26.3 999.0 99.0
98 08 09 00  69  5.2  6.1  1.85 11.11  6.42 999 1016.2  25.7  26.3 999.0 99.0
98 08 09 01  61  5.0  5.9  1.78 11.11  6.33 999 1015.6  25.8  26.4 999.0 99.0
98 08 09 02  60  4.8  5.8  1.85 11.11  6.47 999 1015.2  25.9  26.5 999.0 99.0
98 08 09 03  51  5.2  6.1  1.85 11.11  6.38 999 1015.0  26.0  26.4 999.0 99.0
98 08 09 04  48  5.1  6.1  1.86 11.11  6.25 999 1015.3  25.9  26.3 999.0 99.0
98 08 09 05  51  5.3  6.3  1.93 11.11  6.83 999 1015.8  25.7  26.3 999.0 99.0
98 08 09 06  47  5.5  6.3  1.85 11.11  6.44 999 1016.2  25.6  26.2 999.0 99.0
98 08 09 07  39  5.8  7.2  1.78 11.11  6.53 999 1016.8  25.7  26.2 999.0 99.0
98 08 09 08  35  5.8  7.1  1.85 11.11  6.47 999 1017.4  25.7  26.2 999.0 99.0
98 08 09 09  38  6.0  7.1  1.88 11.11  6.45 999 1017.7  25.7  26.2 999.0 99.0
98 08 09 10  37  5.9  6.9  1.81 11.11  6.56 999 1017.4  25.7  26.2 999.0 99.0
98 08 09 11  54  5.9  6.7 99.00 99.00 99.00 999 1016.8  25.5  26.2 999.0 99.0
98 08 09 12  49  4.8  6.1  1.71 10.00  6.51 999 1016.3  25.4  26.1 999.0 99.0
98 08 09 13  46  5.4  6.7  1.71 11.11  6.50 999 1015.6  25.4  26.1 999.0 99.0
98 08 09 14  54  5.0  6.3  1.64 11.11  6.45 999 1015.3  25.4  26.1 999.0 99.0
98 08 09 15  36  3.8  4.7  1.58 10.00  6.28 999 1015.6  25.2  26.1 999.0 99.0
98 08 09 16  20  3.9  4.9  1.65 11.11  6.83 999 1015.9  25.4  26.1 999.0 99.0
98 08 09 17  22  4.0  5.0  1.68 11.11  6.82 999 1016.1  25.5  26.0 999.0 99.0
98 08 09 18  16  4.0  4.8  1.72 11.11  6.89 999 1016.7  25.7  26.0 999.0 99.0
98 08 09 19  18  3.6  4.3  1.84 11.11  7.37 999 1017.1  25.7  26.1 999.0 99.0
98 08 09 20   6  3.3  4.3  1.54 11.11  6.67 999 1017.4  25.8  26.1 999.0 99.0
98 08 09 21 356  3.8  5.1  1.46  9.09  6.43 999 1017.2  25.6  26.3 999.0 99.0
98 08 09 22  35  5.6  6.4  1.62 10.00  6.95 999 1016.8  25.4  26.3 999.0 99.0
98 08 09 23  20  4.2  5.4  1.53 10.00  6.61 999 1016.6  24.9  26.4 999.0 99.0
98 08 10 00  41  4.9  6.0  1.57 10.00  6.63 999 1016.2  24.9  26.5 999.0 99.0
98 08 10 01  40  4.8  5.8  1.56 11.11  6.91 999 1015.8  26.0  26.7 999.0 99.0
98 08 10 02  37  4.8  5.8  1.43 11.11  6.55 999 1015.5  25.1  26.6 999.0 99.0
98 08 10 03  44  4.3  5.8  1.68 11.11  7.01 999 1015.3  25.1  26.5 999.0 99.0
98 08 10 04  44  5.1  6.1  1.66 11.11  6.85 999 1015.4  25.8  26.5 999.0 99.0
98 08 10 05  25  5.0  6.3  1.71 10.00  6.58 999 1015.6  25.9  26.4 999.0 99.0
98 08 10 06  31  5.2  6.1  1.65 11.11  6.28 999 1016.0  26.1  26.3 999.0 99.0
98 08 10 07  30  6.7  7.9  1.67 10.00  6.39 999 1016.5  26.0  26.3 999.0 99.0
98 08 10 08  39  6.0  6.9  1.72 10.00  6.12 999 1016.9  26.1  26.3 999.0 99.0
98 08 10 09  36  6.5  7.3  1.54 11.11  5.69 999 1017.3  25.9  26.3 999.0 99.0
98 08 10 10  33  5.1  6.1  1.57 11.11  5.83 999 1017.1  26.0  26.3 999.0 99.0
98 08 10 11  38  5.8  6.7  1.60 11.11  5.91 999 1016.5  25.8  26.2 999.0 99.0
98 08 10 12  31  5.4  6.7  1.55 11.11  6.17 999 1016.0  25.8  26.2 999.0 99.0
98 08 10 13  32  5.7  6.5  1.40 11.11  5.94 999 1015.5  25.7  26.2 999.0 99.0
98 08 10 14  25  6.3  7.2  1.42 10.00  5.82 999 1015.2  25.7  26.1 999.0 99.0
98 08 10 15  21  5.9  7.1  1.54 11.11  6.14 999 1015.5  25.6  26.1 999.0 99.0
98 08 10 16  16  6.1  6.9  1.40 11.11  5.87 999 1015.5  25.6  26.1 999.0 99.0
98 08 10 17  10  6.0  7.3  1.50 10.00  6.18 999 1015.8  25.7  26.1 999.0 99.0
98 08 10 18  16  4.9  5.9  1.61 11.11  6.07 999 1016.4  26.0  26.1 999.0 99.0
98 08 10 19  28  4.6  5.9  1.48  9.09  5.89 999 1016.6  25.9  26.1 999.0 99.0
98 08 10 20  31  4.6  5.7  1.28 11.11  5.70 999 1016.6  26.0  26.2 999.0 99.0
98 08 10 21  49  4.7  5.9  1.48 11.11  6.18 999 1016.5  26.1  26.3 999.0 99.0
98 08 10 22  48  4.8  5.8  1.48 11.11  6.24 999 1016.3  26.2  26.4 999.0 99.0
98 08 10 23  48  4.4  5.3  1.45 11.11  6.28 999 1015.8  26.2  26.5 999.0 99.0
98 08 11 00  47  4.8  5.6  1.48 11.11  6.55 999 1015.1  26.2  26.6 999.0 99.0
98 08 11 01  46  4.8  5.7  1.57 10.00  6.68 999 1014.6  26.3  26.7 999.0 99.0
98 08 11 02  42  5.0  6.1  1.47 10.00  6.34 999 1014.1  26.2  26.6 999.0 99.0
98 08 11 03  40  5.5  6.6  1.61 11.11  6.40 999 1013.7  26.3  26.7 999.0 99.0
98 08 11 04 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
98 08 11 05  49  6.3  7.4  1.59 11.11  5.81 999 1014.1  26.0  26.5 999.0 99.0
98 08 11 06  48  6.4  7.9  1.54 11.11  5.83 999 1014.6  26.0  26.4 999.0 99.0
98 08 11 07  47  6.2  7.6  1.59 10.00  5.50 999 1015.2  26.0  26.3 999.0 99.0
98 08 11 08  41  6.3  7.3  1.53 11.11  5.29 999 1015.7  25.9  26.3 999.0 99.0
98 08 11 09  50  6.9  8.3  1.72 11.11  5.72 999 1016.0  26.0  26.3 999.0 99.0
98 08 11 10  46  6.5  7.5  1.62 11.11  5.51 999 1015.7  26.1  26.3 999.0 99.0
98 08 11 11  58  6.1  7.7  1.51 11.11  5.52 999 1015.2  25.9  26.3 999.0 99.0
98 08 11 12  63  6.5  7.7  1.63 11.11  6.03 999 1014.7  25.8  26.4 999.0 99.0
98 08 11 13  62  5.6  6.7  1.49 12.50  5.76 999 1014.2  25.7  26.3 999.0 99.0
98 08 11 14  49  5.6  6.5  1.52 11.11  5.98 999 1014.1  25.8  26.2 999.0 99.0
98 08 11 15  57  6.1  7.1  1.37 11.11  5.62 999 1014.1  25.8  26.2 999.0 99.0
98 08 11 16  54  5.2  6.1  1.43 11.11  6.00 999 1014.3  25.6  26.2 999.0 99.0
98 08 11 17  57  4.4  5.3  1.47 11.11  6.16 999 1014.7  25.7  26.2 999.0 99.0
98 08 11 18  68  4.5  5.5  1.40 11.11  6.03 999 1015.0  25.9  26.3 999.0 99.0
98 08 11 19  87  5.7  6.5  1.47 11.11  6.06 999 1015.2  25.9  26.3 999.0 99.0
98 08 11 20  55  4.5  5.3  1.44 11.11  5.87 999 1015.3  25.9  26.3 999.0 99.0
98 08 11 21  51  4.1  5.1  1.41 11.11  5.85 999 1015.2  26.4  26.4 999.0 99.0
98 08 11 22  49  4.2  4.8  1.47 11.11  6.01 999 1015.0  26.5  26.6 999.0 99.0
98 08 11 23  46  3.6  4.5  1.40 14.29  6.22 999 1014.5  26.4  26.8 999.0 99.0
98 08 12 00  45  4.2  4.7  1.45 11.11  6.48 999 1014.1  26.5  26.9 999.0 99.0
98 08 12 01  31  4.4  5.3  1.36 14.29  6.44 999 1014.1  26.4  27.0 999.0 99.0
98 08 12 02  40  4.7  5.7  1.28 11.11  6.25 999 1014.1  26.6  27.0 999.0 99.0
98 08 12 03  42  5.2  6.5  1.32 14.29  6.15 999 1014.2  26.7  26.9 999.0 99.0
98 08 12 04  36  4.7  5.7  1.27 12.50  5.88 999 1014.4  26.8  26.9 999.0 99.0
98 08 12 05  38  4.5  5.4  1.40 12.50  6.35 999 1014.9  26.3  26.8 999.0 99.0
98 08 12 06  39  5.8  6.9  1.45 14.29  6.07 999 1015.5  26.3  26.7 999.0 99.0
98 08 12 07  47  5.8  6.9  1.51 12.50  6.10 999 1016.0  26.3  26.6 999.0 99.0
98 08 12 08  49  5.0  6.1  1.47 11.11  6.06 999 1016.7  26.3  26.6 999.0 99.0
98 08 12 09  60  5.4  6.6  1.42 12.50  5.75 999 1016.9  26.2  26.6 999.0 99.0
98 08 12 10  68  5.3  6.4 99.00 99.00 99.00 999 1016.9  26.1  26.6 999.0 99.0
98 08 12 11  74  4.9  6.2  1.52 11.11  6.02 999 1016.5  26.0  26.6 999.0 99.0
98 08 12 12  63  4.7  5.6  1.39 14.29  5.93 999 1016.2  25.9  26.6 999.0 99.0
98 08 12 13  58  4.9  6.3  1.35 14.29  5.81 999 1015.5  25.8  26.6 999.0 99.0
98 08 12 14  59  5.3  6.3  1.41 11.11  6.16 999 1015.2  25.8  26.5 999.0 99.0
98 08 12 15  62  5.2  6.5  1.39 14.29  6.15 999 1015.2  25.8  26.5 999.0 99.0
98 08 12 16  52  5.7  6.9  1.47 11.11  6.10 999 1015.2  25.8  26.5 999.0 99.0
98 08 12 17  56  5.9  7.2  1.39 11.11  5.64 999 1015.8  25.9  26.5 999.0 99.0
98 08 12 18  51  6.1  7.3  1.54 11.11  5.79 999 1015.9  26.2  26.5 999.0 99.0
98 08 12 19  58  6.4  7.6  1.56 14.29  5.70 999 1016.2  26.1  26.5 999.0 99.0
98 08 12 20  54  6.3  7.5  1.63 12.50  5.65 999 1016.4  26.2  26.5 999.0 99.0
98 08 12 21  54  6.2  7.1  1.66 14.29  5.72 999 1016.6  26.2  26.6 999.0 99.0
98 08 12 22  58  6.5  7.3  1.58 12.50  5.30 999 1016.4  26.2  26.7 999.0 99.0
98 08 12 23  62  6.5  7.7  1.61 14.29  5.44 999 1016.0  26.4  26.8 999.0 99.0
98 08 13 00  55  6.4  7.6  1.59 12.50  5.40 999 1015.3  26.4  26.8 999.0 99.0
98 08 13 01  61  6.3  7.4  1.53 12.50  5.37 999 1014.9  26.4  26.8 999.0 99.0
98 08 13 02  54  6.4  7.9  1.50  7.69  5.41 999 1014.7  26.5  26.8 999.0 99.0
98 08 13 03  56  7.3  8.9  1.56 14.29  5.43 999 1014.7  26.7  26.8 999.0 99.0
98 08 13 04  46  6.8  7.9  1.61 11.11  5.54 999 1015.0  26.5  26.7 999.0 99.0
98 08 13 05  54  6.0  7.3  1.61 11.11  5.77 999 1015.7  26.5  26.7 999.0 99.0
98 08 13 06  55  6.2  7.4  1.55 10.00  5.56 999 1016.3  26.3  26.7 999.0 99.0
98 08 13 07  48  6.1  7.3  1.63 12.50  5.46 999 1016.8  26.4  26.7 999.0 99.0
98 08 13 08  50  6.1  7.3  1.67 11.11  5.47 999 1017.4  26.2  26.7 999.0 99.0
98 08 13 09  49  6.9  8.6  1.69  7.14  5.46 999 1017.5  26.1  26.7 999.0 99.0
98 08 13 10  50  6.2  7.2  1.72 11.11  5.60 999 1017.4  26.1  26.7 999.0 99.0
98 08 13 11  53  5.7  6.8  1.67  6.67  5.61 999 1017.2  26.1  26.6 999.0 99.0
98 08 13 12  40  4.3  5.2  1.68 11.11  5.84 999 1016.8  26.0  26.6 999.0 99.0
98 08 13 13  47  6.0  7.2  1.58  7.14  5.89 999 1016.5  25.8  26.6 999.0 99.0
98 08 13 14  88  3.7  5.3  1.50 11.11  5.60 999 1016.3  24.6  26.6 999.0 99.0
98 08 13 15  69  6.7  7.8  1.52  7.69  5.86 999 1016.2  26.0  26.6 999.0 99.0
98 08 13 16  71  5.8  7.1  1.62  7.69  5.66 999 1016.7  26.1  26.5 999.0 99.0
98 08 13 17  68  6.6  7.5  1.68  9.09  6.03 999 1017.1  26.2  26.6 999.0 99.0
98 08 13 18  63  6.4  7.6  1.65  7.69  5.86 999 1017.5  26.2  26.5 999.0 99.0
98 08 13 19  59  7.0  8.0  1.68  6.67  5.68 999 1017.7  26.3  26.6 999.0 99.0
98 08 13 20  57  7.1  8.1  1.83  8.33  5.70 999 1017.7  26.1  26.6 999.0 99.0
98 08 13 21  58  7.0  7.9  1.85  7.69  5.77 999 1017.6  26.3  26.7 999.0 99.0
98 08 13 22  57  7.1  8.3  1.94  7.69  5.61 999 1017.4  26.1  26.7 999.0 99.0
98 08 13 23  63  6.4  7.7  1.94  7.69  5.61 999 1017.0  26.3  26.7 999.0 99.0
98 08 14 00  56  6.4  7.5  1.83  8.33  5.62 999 1016.3  26.3  26.8 999.0 99.0
98 08 14 01  61  5.7  6.6  1.87  9.09  5.79 999 1015.8  26.4  26.9 999.0 99.0
98 08 14 02  54  6.3  7.4  1.80  8.33  5.72 999 1015.5  26.6  26.9 999.0 99.0
98 08 14 03  49  7.0  8.1  1.66  8.33  5.52 999 1015.3  26.6  26.9 999.0 99.0
98 08 14 04  63  7.1  8.1  1.90  8.33  5.73 999 1015.5  26.6  26.9 999.0 99.0
98 08 14 05  59  6.8  8.0  1.81  8.33  5.93 999 1016.1  26.2  26.9 999.0 99.0
98 08 14 06  58  6.6  7.8  1.77  7.69  5.53 999 1016.7  26.3  26.8 999.0 99.0
98 08 14 07  62  5.9  6.9  1.90  8.33  5.89 999 1017.1  26.1  26.8 999.0 99.0
98 08 14 08  51  7.1  8.4  1.84  7.69  5.72 999 1017.7  26.1  26.8 999.0 99.0
98 08 14 09  49  7.0  8.1  1.98  8.33  5.72 999 1017.9  26.1  26.8 999.0 99.0
98 08 14 10  58  7.5  8.6  1.91  8.33  5.75 999 1017.6  26.2  26.8 999.0 99.0
98 08 14 11  50  7.3  8.9  1.92  7.14  5.52 999 1016.9  26.0  26.8 999.0 99.0
98 08 14 12  63  7.3  8.7  1.99  7.69  5.57 999 1016.3  25.9  26.8 999.0 99.0
98 08 14 13  61  7.0  8.2  1.85  7.69  5.31 999 1015.8  25.8  26.7 999.0 99.0
98 08 14 14  57  8.2  9.2  1.94  8.33  5.47 999 1015.2  25.9  26.7 999.0 99.0
98 08 14 15  60  7.4  9.1  1.93  7.69  5.45 999 1015.3  25.8  26.7 999.0 99.0
98 08 14 16  52  6.4  8.3  1.95  7.69  5.65 999 1015.5  25.9  26.7 999.0 99.0
98 08 14 17  58  6.8  8.1  2.05  7.69  5.83 999 1015.8  26.1  26.7 999.0 99.0
98 08 14 18  65  5.9  6.9  2.03  7.69  5.71 999 1016.3  25.2  26.7 999.0 99.0
98 08 14 19  51  8.5 10.5  2.06  7.14  5.62 999 1016.4  26.1  26.7 999.0 99.0
98 08 14 20  59  9.1 10.5  2.16  7.14  5.44 999 1016.6  26.2  26.7 999.0 99.0
98 08 14 21  65  8.8 10.9  2.21  7.14  5.50 999 1016.1  26.3  26.7 999.0 99.0
98 08 14 22  67  8.7 10.5  2.26  7.69  5.60 999 1015.8  26.2  26.7 999.0 99.0
98 08 14 23  69  8.9 10.5  2.27  7.14  5.58 999 1015.5  26.2  26.7 999.0 99.0
98 08 15 00  64  8.7  9.9  2.30  7.14  5.37 999 1015.0  26.3  26.8 999.0 99.0
98 08 15 01  59  7.9  9.1  2.27  6.67  5.63 999 1014.4  26.3  26.8 999.0 99.0
98 08 15 02  63  8.3  9.7  2.20  7.14  5.55 999 1014.0  26.2  26.8 999.0 99.0
98 08 15 03  63  7.8  9.3  2.23  7.69  5.58 999 1013.9  26.3  26.8 999.0 99.0
98 08 15 04  58  7.7  9.2  2.22  7.69  5.94 999 1014.0  26.3  26.8 999.0 99.0
98 08 15 05  64  7.0  8.6  2.07  7.69  5.85 999 1014.5  26.2  26.8 999.0 99.0
98 08 15 06  60  6.7  8.2  2.04  7.69  5.95 999 1015.0  25.9  26.7 999.0 99.0
